Label	Time
PreProcessing	0.0019001999999999075
Contour Finding	0.013429399999999925
Rotating Pieces	0.005404100000000023
Processing Pieces into Grids	0.03696509999999997
Solving the Puzzle	0.5134630999999998
First BKT solution found at 	1.9999999989472883e-07
Choosing the best solution for Jigsaw	0
Total time	7.363912399999999
Jigsaw Success	True
Pieces	15
NCC	0
Possible Solutions	0
Image size	18.6728515625
