Label	Time
PreProcessing	0.05758710000000011
Contour Finding	0.08764220000000011
Rotating Pieces	0
Processing Pieces into Grids	7.6564946
Solving the Puzzle	0.8826219000000002
First BKT solution found at 	1.999999987845058e-07
Choosing the best solution for Jigsaw	0.13654209999999978
Total time	8.8657473
Jigsaw Success	True
Pieces	12
NCC	0.022746800000000178
Possible Solutions	2
Image size	2924.6044921875
