Label	Time
PreProcessing	0.015212400000000015
Contour Finding	0.02694160000000001
Rotating Pieces	0
Processing Pieces into Grids	1.5054462000000002
Solving the Puzzle	1.0573235999999997
First BKT solution found at 	9.999999983634211e-08
Choosing the best solution for Jigsaw	0.02574680000000029
Total time	2.6414736999999997
Jigsaw Success	True
Pieces	12
NCC	0.005674600000000307
Possible Solutions	1
Image size	790.54296875
