Label	Time
PreProcessing	0.0622201
Contour Finding	0.07591269999999994
Rotating Pieces	0.0272060999999999
Processing Pieces into Grids	0.01613399999999987
Solving the Puzzle	0.4697876999999999
First BKT solution found at 	1.9999999989472883e-07
Choosing the best solution for Jigsaw	0
Total time	0.6536952999999999
Jigsaw Success	True
Pieces	111
NCC	0
Possible Solutions	0
