Label	Time
PreProcessing	0.01324689999999995
Contour Finding	0.02053399999999983
Rotating Pieces	0
Processing Pieces into Grids	1.2328249
Solving the Puzzle	0.9784739999999998
First BKT solution found at 	9.999999983634211e-08
Choosing the best solution for Jigsaw	0.030264999999999986
Total time	2.2842006
Jigsaw Success	True
Pieces	12
NCC	0.00418300000000027
Possible Solutions	2
Image size	922.435546875
