Label	Time
PreProcessing	0.016227400000000003
Contour Finding	0.03182039999999997
Rotating Pieces	0
Processing Pieces into Grids	1.2521408
Solving the Puzzle	75.1488102
First BKT solution found at 	1.0000000028043132e-07
Choosing the best solution for Jigsaw	0
Total time	76.4511186
Jigsaw Success	False
Pieces	54
NCC	0
Possible Solutions	0
Image size	1044.3095703125
