Label	Time
PreProcessing	0.07337150000000014
Contour Finding	0.14398339999999998
Rotating Pieces	0
Processing Pieces into Grids	9.6661264
Solving the Puzzle	21.168118800000002
First BKT solution found at 	1.999999987845058e-07
Choosing the best solution for Jigsaw	5.052324400000003
Total time	36.1985604
Jigsaw Success	True
Pieces	48
NCC	0.5416057999999992
Possible Solutions	48
Image size	6078.3759765625
