Label	Time
PreProcessing	0.005523799999999968
Contour Finding	0.005006100000000124
Rotating Pieces	0.0026193999999999384
Processing Pieces into Grids	0.002784299999999851
Solving the Puzzle	7.4327509
First BKT solution found at 	1.0000000005838672e-07
Choosing the best solution for Jigsaw	0
Total time	7.4490311
Jigsaw Success	True
Pieces	9
NCC	0
Possible Solutions	0
