Label	Time
PreProcessing	0.004110899999999917
Contour Finding	0.0036197000000000035
Rotating Pieces	0.0012195999999999874
Processing Pieces into Grids	0.0022812999999999306
Solving the Puzzle	0.0266687000000001
First BKT solution found at 	1.0000000005838672e-07
Choosing the best solution for Jigsaw	0
Total time	0.037990999999999886
Jigsaw Success	True
Pieces	6
