Label	Time
PreProcessing	0.00515270000000001
Contour Finding	0.0049192000000000125
Rotating Pieces	0.0017084000000000543
Processing Pieces into Grids	0.0026991000000000653
Solving the Puzzle	78.58618390000001
First BKT solution found at 	1.9999999989472883e-07
Choosing the best solution for Jigsaw	0
Total time	78.6007812
Jigsaw Success	True
Pieces	10
NCC	0
Possible Solutions	0
