Label	Time
PreProcessing	0.02045420000000009
Contour Finding	0.023098899999999922
Rotating Pieces	0.00973730000000006
Processing Pieces into Grids	0.006850400000000034
Solving the Puzzle	88.96765939999999
First BKT solution found at 	1.0000000005838672e-07
Choosing the best solution for Jigsaw	0
Total time	89.0288149
Jigsaw Success	True
Pieces	43
NCC	0
Possible Solutions	0
