Label	Time
PreProcessing	0.010264799999999852
Contour Finding	0.020493899999999954
Rotating Pieces	0
Processing Pieces into Grids	0.8008064000000001
Solving the Puzzle	16.4394775
First BKT solution found at 	9.999999983634211e-08
Choosing the best solution for Jigsaw	0.9897022
Total time	18.2681098
Jigsaw Success	True
Pieces	40
NCC	0.009667300000000267
Possible Solutions	16
