Label	Time
PreProcessing	0.015994400000000075
Contour Finding	0.0247485999999999
Rotating Pieces	0
Processing Pieces into Grids	1.4782055
Solving the Puzzle	1.2024702999999999
First BKT solution found at 	9.999999983634211e-08
Choosing the best solution for Jigsaw	0.029984799999999368
Total time	2.7626245999999997
Jigsaw Success	True
Pieces	12
NCC	0.007063900000000345
Possible Solutions	1
