Label	Time
PreProcessing	0.01464120000000002
Contour Finding	0.022430300000000125
Rotating Pieces	0
Processing Pieces into Grids	1.1050825000000002
Solving the Puzzle	2.5049267
First BKT solution found at 	9.999999983634211e-08
Choosing the best solution for Jigsaw	0.028175500000000575
Total time	3.6832638
Jigsaw Success	True
Pieces	12
NCC	0.0037370000000001014
Possible Solutions	2
