Label	Time
PreProcessing	0.00964100000000001
Contour Finding	0.017666100000000018
Rotating Pieces	0
Processing Pieces into Grids	0.7721714000000002
Solving the Puzzle	12.930881
First BKT solution found at 	2.0000000011677344e-07
Choosing the best solution for Jigsaw	0
Total time	13.731241699999998
Jigsaw Success	False
Pieces	24
NCC	0
Possible Solutions	0
