Label	Time
PreProcessing	0.06261589999999995
Contour Finding	0.09957850000000001
Rotating Pieces	0
Processing Pieces into Grids	9.715088
Solving the Puzzle	0.9965107999999994
First BKT solution found at 	9.99999993922529e-08
Choosing the best solution for Jigsaw	0.12503610000000087
Total time	11.0529904
Jigsaw Success	True
Pieces	12
NCC	0.022276199999998525
Possible Solutions	1
