Label	Time
PreProcessing	0.00015089999999995385
Contour Finding	0.0005129999999999857
Rotating Pieces	4.0400000000051506e-05
Processing Pieces into Grids	0.058212299999999884
Solving the Puzzle	0.001585399999999959
First BKT solution found at 	1.9999999989472883e-07
Choosing the best solution for Jigsaw	0
Total time	0.06065319999999996
Jigsaw Success	True
Pieces	2
NCC	0
Possible Solutions	0
Image size	1.546875
