Label	Time
PreProcessing	0.005282599999999915
Contour Finding	0.005117000000000038
Rotating Pieces	0.0017567999999998918
Processing Pieces into Grids	0.0030889999999998974
Solving the Puzzle	0.007320599999999899
First BKT solution found at 	1.0000000005838672e-07
Choosing the best solution for Jigsaw	0
Total time	0.022711600000000054
Jigsaw Success	True
Pieces	9
NCC	0
Possible Solutions	0
